"Date/Time","Year","Month","Mean Max Temp (Â°C)","Mean Max Temp Flag","Mean Min Temp (Â°C)","Mean Min Temp Flag","Mean Temp (Â°C)","Mean Temp Flag","Extr Max Temp (Â°C)","Extr Max Temp Flag","Extr Min Temp (Â°C)","Extr Min Temp Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow Grnd Last Day (cm)","Snow Grnd Last Day Flag","Dir of Max Gust (10's deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"1926-03","1926","03","-1.5","","-13.0","","-7.3","","8.3","","-28.3","","0.0","T","103.9","","103.9","","","",,"",,""
"1926-04","1926","04","5.7","","-4.3","","0.7","","18.3","","-13.9","","16.0","","43.7","","59.7","","","",,"",,""
"1926-05","1926","05","18.4","","3.7","","11.1","","27.2","","-3.3","","36.6","","0.0","T","36.6","","","",,"",,""
"1926-06","1926","06","22.2","","8.9","","15.6","","29.4","","1.7","","88.4","","0.0","","88.4","","","",,"",,""
"1926-07","1926","07","26.2","","12.4","","19.3","","30.6","","6.1","","120.1","","0.0","","120.1","","","",,"",,""
"1926-08","1926","08","24.1","","12.9","","18.5","","29.4","","5.0","","49.8","","0.0","","49.8","","","",,"",,""
"1926-09","1926","09","19.4","","7.9","","13.7","","27.2","","-1.1","","75.2","","0.0","","75.2","","","",,"",,""
"1926-10","1926","10","11.7","","2.0","","6.9","","26.1","","-6.1","","70.4","","3.0","","73.4","","","",,"",,""
"1926-11","1926","11","3.9","","-4.1","","-0.1","","16.7","","-17.8","","89.2","","29.0","","118.1","","","",,"",,""
"1926-12","1926","12","-5.6","","-14.5","","-10.1","","3.3","","-25.0","","7.1","","70.6","","77.7","","","",,"",,""
"1927-01","1927","01","-5.3","","-17.8","","-11.6","","5.6","","-33.9","","9.4","","49.0","","58.4","","","",,"",,""
"1927-02","1927","02","-3.8","","-14.4","","-9.1","","7.8","","-27.2","","0.0","T","112.0","","112.0","","","",,"",,""
"1927-03","1927","03","3.6","","-6.1","","-1.3","","8.3","","-18.9","","38.9","","10.7","","49.5","","","",,"",,""
"1927-04","1927","04","12.6","","-0.7","","6.0","","26.1","","-8.3","","19.6","","2.0","","21.6","","","",,"",,""
"1927-05","1927","05","17.4","","6.1","","11.8","","30.0","","-2.2","","128.3","","0.0","","128.3","","","",,"",,""
"1927-06","1927","06","22.2","","9.1","","15.7","","30.6","","2.8","","111.0","","0.0","","111.0","","","",,"",,""
"1927-07","1927","07","25.2","","14.1","","19.7","","28.9","S","7.8","S","120.9","","0.0","","120.9","","","",,"",,""
"1927-08","1927","08","23.3","","11.2","","17.3","","28.3","","5.6","","62.0","","0.0","","62.0","","","",,"",,""
"1927-09","1927","09","21.5","","8.7","","15.1","","26.7","","1.1","","41.1","","0.0","","41.1","","","",,"",,""
"1927-10","1927","10","15.1","","4.2","","9.7","","26.1","","-4.4","","49.5","","0.0","","49.5","","","",,"",,""
"1927-11","1927","11","5.3","","-2.1","","1.6","","19.4","","-10.6","","178.1","","19.1","","197.1","","","",,"",,""
"1927-12","1927","12","-1.9","","-10.1","","-6.0","","7.2","","-21.1","","45.0","","34.3","","79.2","","","",,"",,""
"1928-01","1928","01","-4.3","","-15.3","","-9.8","","3.9","","-28.9","","11.2","","85.3","","96.5","","","",,"",,""
"1928-02","1928","02","-4.2","","-16.8","","-10.5","","3.3","S","-31.7","S","13.0","","25.9","","38.9","","","",,"",,""
"1928-03","1928","03","0.2","","-9.7","","-4.8","","9.4","","-23.3","","15.0","","48.8","","63.8","","","",,"",,""
"1928-04","1928","04","7.9","","-2.7","","2.6","","22.2","","-10.6","","54.1","","10.2","","64.3","","","",,"",,""
"1928-05","1928","05","18.3","","5.6","","12.0","","27.2","S","-1.7","","73.4","","0.0","","73.4","","","",,"",,""
"1928-06","1928","06","21.2","","10.2","","15.7","","28.9","","3.3","","164.3","","0.0","","164.3","","","",,"",,""
"1928-07","1928","07","25.1","","14.9","","20.0","","31.1","","9.4","","122.9","","0.0","","122.9","","","",,"",,""
"1928-08","1928","08","25.6","","14.7","","20.2","","31.1","","7.8","","103.6","","0.0","","103.6","","","",,"",,""
"1928-09","1928","09","16.5","","7.3","","11.9","","24.4","","-1.7","","110.5","","0.0","","110.5","","","",,"",,""
"1928-10","1928","10","12.7","","3.4","","8.1","","25.6","","-7.8","","149.6","","0.0","T","149.6","","","",,"",,""
"1928-11","1928","11","3.7","","-2.9","","0.4","","17.2","","-11.7","","49.5","","7.6","","57.2","","","",,"",,""
"1928-12","1928","12","-1.6","","-9.1","","-5.4","","5.0","","-26.1","","19.3","","30.5","","49.8","","","",,"",,""
"1929-01","1929","01","-8.4","","-17.0","","-12.7","","6.1","S","-32.2","","57.4","","53.3","","110.7","","","",,"",,""
"1929-02","1929","02","-6.6","","-16.9","","-11.8","","4.4","","-28.9","","3.0","","26.4","","29.5","","","",,"",,""
"1929-03","1929","03","1.7","","-5.9","","-2.1","","9.4","","-20.6","S","60.7","","18.8","","79.5","","","",,"",,""
"1929-04","1929","04","9.6","","-0.2","","4.7","","18.9","S","-12.2","","89.2","","7.1","","96.3","","","",,"",,""
"1929-05","1929","05","17.3","","5.6","","11.5","","31.1","","-1.1","","91.7","","0.0","T","91.7","","","",,"",,""
"1929-06","1929","06","22.9","","11.2","","17.1","","32.8","","2.8","","67.3","","0.0","","67.3","","","",,"",,""
"1929-07","1929","07","26.2","","12.7","","19.5","","33.9","","6.1","S","82.3","","0.0","","82.3","","","",,"",,""
"1929-08","1929","08","23.0","","11.2","","17.1","","30.6","","3.9","","82.6","","0.0","","82.6","","","",,"",,""
"1929-09","1929","09","21.6","","9.3","","15.5","","34.4","","-2.2","","49.8","","0.0","","49.8","","","",,"",,""
"1929-10","1929","10","11.4","","2.4","","6.9","","21.7","","-4.4","S","47.8","","0.0","T","47.8","","","",,"",,""
"1929-11","1929","11","3.6","","-3.4","","0.1","","17.2","","-20.0","","58.4","","10.9","","69.3","","","",,"",,""
"1929-12","1929","12","-6.8","","-13.6","","-10.2","","3.9","","-30.0","","0.0","","82.0","","82.0","","","",,"",,""
"1930-01","1930","01","-6.3","","-15.4","","-10.9","","6.1","S","-32.2","","40.4","","33.5","","73.9","","","",,"",,""
"1930-02","1930","02","-4.8","","-15.3","","-10.1","","8.3","","-34.4","","5.1","","15.7","","20.8","","","",,"",,""
"1930-03","1930","03","0.3","","-7.4","","-3.6","","6.1","","-18.3","","27.4","","19.3","","46.7","","","",,"",,""
"1930-04","1930","04","9.9","","-1.6","","4.2","","22.2","","-7.8","","42.2","","0.0","","42.2","","","",,"",,""
"1930-05","1930","05","19.1","","7.4","","13.3","","30.0","","-1.1","","66.0","","0.0","","66.0","","","",,"",,""
"1930-06","1930","06","25.0","","13.3","","19.2","","31.7","","3.3","","106.2","","0.0","","106.2","","","",,"",,""
"1930-07","1930","07","24.6","","12.9","","18.8","","31.7","","5.0","","112.8","","0.0","","112.8","","","",,"",,""
"1930-08","1930","08","24.6","","11.9","","18.3","","30.0","S","2.8","","29.2","","0.0","","29.2","","","",,"",,""
"1930-09","1930","09","20.7","","9.2","","15.0","","30.6","","0.0","","61.5","","0.0","","61.5","","","",,"",,""
"1930-10","1930","10","14.3","","2.5","","8.4","","28.3","","-5.0","S","30.5","","0.0","T","30.5","","","",,"",,""
"1930-11","1930","11","6.2","","-1.2","","2.5","","13.9","","-17.8","","36.6","","14.0","","50.5","","","",,"",,""
"1930-12","1930","12","-3.5","","-10.1","","-6.8","","3.3","","-28.3","","5.3","","45.5","","50.8","","","",,"",,""
"1931-01","1931","01","-8.1","","-17.6","","-12.9","","2.8","","-32.8","","0.0","","56.6","","56.6","","56","",,"",,""
"1931-02","1931","02","-4.2","","-15.2","","-9.7","","2.8","S","-30.6","S","1.3","","27.4","","28.7","","41","",,"",,""
"1931-03","1931","03","3.4","","-4.2","","-0.4","","10.0","","-18.3","","18.8","","20.3","","39.1","","","M",,"",,""
"1931-04","1931","04","12.4","","0.6","","6.5","","27.2","","-5.0","","55.9","","8.9","","64.8","","","M",,"",,""
"1931-05","1931","05","18.9","","6.6","","12.8","","28.9","S","-5.6","","63.0","","0.0","","63.0","","","M",,"",,""
"1931-06","1931","06","23.9","","11.5","","17.7","","33.9","","3.9","","66.3","","0.0","","66.3","","","M",,"",,""
"1931-07","1931","07","28.2","","16.1","","22.2","","37.2","","9.4","","35.6","","0.0","","35.6","","","M",,"",,""
"1931-08","1931","08","26.3","","12.9","","19.6","","35.0","","6.1","","10.4","","0.0","","10.4","","","M",,"",,""
"1931-09","1931","09","22.7","","10.9","","16.8","","36.7","","2.8","","100.1","","0.0","","100.1","","","M",,"",,""
"1931-10","1931","10","14.9","","4.7","","9.8","","26.7","","-3.3","","44.2","","0.0","","44.2","","","M",,"",,""
"1931-11","1931","11","7.6","","-0.6","","3.5","","18.9","","-11.1","","51.8","","2.5","","54.4","","","M",,"",,""
"1931-12","1931","12","-2.1","","-9.7","","-5.9","","7.8","","-22.2","","29.0","","28.7","","57.7","","0","",,"",,""
"1932-01","1932","01","-1.4","","-7.8","","-4.6","","11.7","","-21.1","","45.0","","39.4","","84.3","","","",,"",,""
"1932-02","1932","02","-5.6","","-14.3","","-10.0","","5.6","","-25.0","","22.6","","43.9","","66.5","","","",,"",,""
"1932-03","1932","03","-2.1","","-10.4","","-6.3","","6.1","","-21.7","","13.0","","49.5","","62.5","","","",,"",,""
"1932-04","1932","04","7.3","","-2.2","","2.6","","22.2","","-11.7","","33.8","","31.8","","65.5","","","",,"",,""
"1932-05","1932","05","19.3","","6.3","","12.8","","30.6","","-1.1","S","24.4","","0.0","","24.4","","","",,"",,""
"1932-06","1932","06","24.1","","11.1","","17.6","","30.6","","3.3","","69.6","","0.0","","69.6","","","",,"",,""
"1932-07","1932","07","24.6","","12.8","","18.7","","31.1","","5.0","","76.5","","0.0","","76.5","","","",,"",,""
"1932-08","1932","08","26.3","","13.8","","20.1","","31.7","S","6.1","","129.8","","0.0","","129.8","","","",,"",,""
"1932-09","1932","09","20.8","","9.2","","15.0","","29.4","","-1.7","","81.0","","0.0","","81.0","","","",,"",,""
"1932-10","1932","10","12.9","","3.7","","8.3","","24.4","","-3.9","","101.1","","0.0","T","101.1","","","",,"",,""
"1932-11","1932","11","2.1","","-6.3","","-2.1","","12.8","S","-20.0","","34.8","","29.0","","63.8","","","",,"",,""
"1932-12","1932","12","-1.9","","-9.4","","-5.7","","10.6","","-30.0","","30.7","","31.8","","62.5","","","",,"",,""
"1933-01","1933","01","-0.8","","-9.2","","-5.0","","6.7","S","-25.0","","22.4","","12.2","","34.5","","0","T",,"",,""
"1933-02","1933","02","-3.1","","-12.7","","-7.9","","5.0","","-31.7","","1.5","","33.0","","34.5","","","M",,"",,""
"1933-03","1933","03","-0.3","","-8.0","","-4.2","","5.6","","-21.7","","22.9","","59.2","","82.0","","","M",,"",,""
"1933-04","1933","04","10.3","","0.7","","5.5","","21.7","","-4.4","S","69.9","","2.5","","72.4","","0","",,"",,""
"1933-05","1933","05","19.0","","7.1","","13.1","","26.7","","-1.1","","89.4","","0.0","","89.4","","0","",,"",,""
"1933-06","1933","06","25.7","","12.2","","19.0","","33.9","S","2.8","","63.2","","0.0","","63.2","","0","",,"",,""
"1933-07","1933","07","26.4","","14.2","","20.3","","32.8","","8.3","S","59.9","","0.0","","59.9","","0","",,"",,""
"1933-08","1933","08","25.3","","12.7","","19.0","","30.0","S","6.1","","97.3","","0.0","","97.3","","","M",,"",,""
"1933-09","1933","09","21.4","","10.0","","15.7","","29.4","","1.1","","37.6","","0.0","","37.6","","","M",,"",,""
"1933-10","1933","10","11.0","","1.9","","6.5","","20.0","","-12.8","","24.4","","21.6","","46.0","","","M",,"",,""
"1933-11","1933","11","-2.2","","-10.6","","-6.4","","17.8","","-22.8","S","42.4","","46.5","","88.9","","","M",,"",,""
"1933-12","1933","12","-10.2","","-19.2","","-14.7","","2.8","","-38.9","","101.9","","64.8","","166.6","","","M",,"",,""
"1934-01","1934","01","-6.3","","-18.3","","-12.3","","4.4","","-36.7","","18.3","","59.2","","77.5","","","M",,"",,""
"1934-02","1934","02","-12.5","","-28.9","","-20.7","","0.6","","-38.3","","0.0","","41.9","","41.9","","","M",,"",,""
"1934-03","1934","03","-1.6","","-13.1","","-7.4","","5.0","","-24.4","","66.8","","30.5","","97.3","","","M",,"",,""
"1934-04","1934","04","8.1","","-0.8","","3.7","","22.2","","-9.4","","93.0","","2.5","","95.5","","0","",,"",,""
"1934-05","1934","05","20.2","","5.7","","13.0","","28.9","","-3.3","","35.3","","0.0","","35.3","","0","",,"",,""
"1934-06","1934","06","24.8","","12.0","","18.4","","34.4","","2.2","","80.5","","0.0","","80.5","","0","",,"",,""
"1934-07","1934","07","27.9","","14.1","","21.0","","33.9","","8.9","S","74.7","","0.0","","74.7","","0","",,"",,""
"1934-08","1934","08","24.2","","10.6","","17.4","","32.2","","1.7","S","39.9","","0.0","","39.9","","0","",,"",,""
"1934-09","1934","09","21.2","","11.8","","16.5","","30.0","","3.3","","96.0","","0.0","","96.0","","0","",,"",,""
"1934-10","1934","10","11.1","","1.6","","6.4","","21.7","","-6.1","","42.4","","0.8","","43.2","","","M",,"",,""
"1934-11","1934","11","5.4","","-1.4","","2.0","","16.1","","-10.0","","60.2","","17.3","","77.5","","","M",,"",,""
"1934-12","1934","12","-6.9","","-16.2","","-11.6","","7.8","","-30.0","","13.7","","66.0","","79.8","","","M",,"",,""
"1935-01","1935","01","-10.2","","-19.9","","-15.1","","5.0","","-33.3","","24.9","","52.3","","77.2","","","",,"",,""
"1935-02","1935","02","-6.1","","-17.1","","-11.6","","2.2","","-32.8","","22.9","","34.5","","57.4","","","",,"",,""
"1935-03","1935","03","0.9","","-9.1","","-4.1","","8.3","","-27.2","","30.5","","12.7","","43.2","","","",,"",,""
"1935-04","1935","04","10.7","","0.9","","5.8","","27.2","","-7.2","","41.4","","8.9","","50.3","","","",,"",,""
"1935-05","1935","05","16.4","","3.9","","10.2","","26.7","S","-1.7","S","32.8","","0.0","","32.8","","","",,"",,""
"1935-06","1935","06","22.5","","11.2","","16.9","","28.3","","5.0","","152.4","","0.0","","152.4","","","",,"",,""
"1935-07","1935","07","27.3","","15.7","","21.5","","32.2","","7.8","","83.3","","0.0","","83.3","","","",,"",,""
"1935-08","1935","08","26.1","","12.4","","19.3","","33.3","","3.3","","30.5","","0.0","","30.5","","","",,"",,""
"1935-09","1935","09","18.2","","6.1","","12.2","","27.8","S","-1.7","S","75.4","","0.0","","75.4","","","",,"",,""
"1935-10","1935","10","13.2","","1.9","","7.6","","23.3","","-6.1","","21.3","","0.5","","21.8","","","",,"",,""
"1935-11","1935","11","5.4","","-2.5","","1.5","","18.3","","-11.7","S","64.3","","0.5","","64.8","","","",,"",,""
"1935-12","1935","12","-7.4","","-14.9","","-11.2","","2.8","","-27.2","S","14.7","","45.2","","59.9","","","",,"",,""
"1936-01","1936","01","-8.3","","-16.8","","-12.6","","3.3","","-30.0","","4.6","","53.6","","58.2","","","",,"",,""
"1936-02","1936","02","-8.3","","-19.8","","-14.1","","5.0","","-28.9","","2.5","","49.8","","52.3","","","",,"",,""
"1936-03","1936","03","2.7","","-6.1","","-1.7","","13.9","","-28.9","","92.7","","29.5","","122.2","","","",,"",,""
"1936-04","1936","04","7.8","","-0.2","","3.8","","17.8","","-8.3","","91.7","","11.4","","103.1","","","",,"",,""
"1936-05","1936","05","19.2","","7.2","","13.2","","31.7","","-3.3","","60.5","","0.0","","60.5","","","",,"",,""
"1936-06","1936","06","23.7","","10.7","","17.2","","30.0","","3.9","","51.3","","0.0","","51.3","","","",,"",,""
"1936-07","1936","07","26.1","","13.1","","19.6","","35.6","","6.1","","108.5","","0.0","","108.5","","","",,"",,""
"1936-08","1936","08","23.8","","12.1","","18.0","","31.1","","5.6","","75.4","","0.0","","75.4","","","",,"",,""
"1936-09","1936","09","20.6","","8.5","","14.6","","28.9","","-1.7","","108.0","","0.0","","108.0","","","",,"",,""
"1936-10","1936","10","10.9","","1.8","","6.4","","21.7","S","-8.9","","123.7","","6.9","","130.6","","","",,"",,""
"1936-11","1936","11","1.7","","-6.6","","-2.5","","18.3","","-20.0","","28.4","","14.0","","42.4","","","",,"",,""
"1936-12","1936","12","-2.2","","-12.5","","-7.4","","8.9","","-26.7","","41.9","","21.3","","63.2","","","",,"",,""
"1937-01","1937","01","-0.7","","-10.3","","-5.5","","8.9","","-22.2","","59.4","","17.5","","77.0","","","",,"",,""
"1937-02","1937","02","-2.3","","-11.0","","-6.7","","5.0","S","-20.0","","42.2","","20.8","","63.0","","","",,"",,""
"1937-03","1937","03","-1.9","","-10.1","","-6.0","","2.8","S","-24.4","","0.0","T","37.3","","37.3","","","",,"",,""
"1937-04","1937","04","9.9","","0.0","","5.0","","20.0","","-7.2","","58.9","","7.9","","66.8","","","",,"",,""
"1937-05","1937","05","19.8","","7.2","","13.5","","31.7","","-0.6","","56.4","","0.0","","56.4","","","",,"",,""
"1937-06","1937","06","24.2","","12.1","","18.2","","28.9","","7.8","","92.5","","0.0","","92.5","","","",,"",,""
"1937-07","1937","07","27.1","","14.7","","20.9","","33.9","","9.4","","102.1","","0.0","","102.1","","","",,"",,""
"1937-08","1937","08","27.8","","15.2","","21.5","","33.3","","8.9","","89.4","","0.0","","89.4","","","",,"",,""
"1937-09","1937","09","19.9","","8.2","","14.1","","32.2","S","1.1","","89.9","","0.0","","89.9","","","",,"",,""
"1937-10","1937","10","11.1","","2.6","","6.9","","22.8","","-7.2","","107.2","","0.0","T","107.2","","","",,"",,""
"1937-11","1937","11","4.4","","-1.9","","1.3","","12.8","","-10.0","","98.6","","0.0","T","98.6","","","",,"",,""
"1937-12","1937","12","-5.1","","-13.9","","-9.5","","2.2","","-30.6","","0.5","","66.5","","67.1","","","",,"",,""
"1938-01","1938","01","-7.1","","-17.8","","-12.5","","6.7","","-31.7","","20.1","","28.4","","48.5","","","",,"",,""
"1938-02","1938","02","-4.9","","-14.6","","-9.8","","3.3","","-25.0","S","29.7","","26.2","","55.9","","","",,"",,""
"1938-03","1938","03","0.6","","-9.4","","-4.4","","13.9","","-36.7","","68.1","","23.9","","91.9","","","",,"",,""
"1938-04","1938","04","11.2","","1.6","","6.4","","28.3","","-10.0","S","70.6","","10.2","","80.8","","","",,"",,""
"1938-05","1938","05","18.3","","6.4","","12.4","","25.6","","1.1","","74.7","","0.0","","74.7","","","",,"",,""
"1938-06","1938","06","24.9","","11.2","","18.1","","33.3","","5.0","","61.7","","0.0","","61.7","","","",,"",,""
"1938-07","1938","07","26.6","","14.7","","20.7","","30.6","","7.2","","134.4","","0.0","","134.4","","","",,"",,""
"1938-08","1938","08","26.8","","14.4","","20.6","","33.9","","4.4","","95.3","","0.0","","95.3","","","",,"",,""
"1938-09","1938","09","17.4","","7.2","","12.3","","23.3","","0.6","","99.1","","0.0","","99.1","","","",,"",,""
"1938-10","1938","10","14.7","","2.6","","8.7","","27.2","","-4.4","","11.7","","0.0","","11.7","","","",,"",,""
"1938-11","1938","11","6.4","","-3.9","","1.3","","21.7","","-14.4","S","30.2","","11.9","","42.2","","","",,"",,""
"1938-12","1938","12","-2.5","","-10.4","","-6.5","","6.1","S","-25.0","","27.9","","29.2","","57.2","","","",,"",,""
"1939-01","1939","01","-5.4","","-16.6","","-11.0","","6.7","","-32.8","","9.7","","60.5","","70.1","","","",,"",,""
"1939-02","1939","02","-5.9","","-18.5","","-12.2","","3.9","S","-27.8","S","45.7","","67.6","","113.3","","","",,"",,""
"1939-03","1939","03","-2.1","","-12.1","","-7.1","","5.0","","-25.0","","7.4","","46.7","","54.1","","","",,"",,""
"1939-04","1939","04","5.2","","-2.6","","1.3","","16.1","","-12.2","","37.8","","23.6","","61.5","","","",,"",,""
"1939-05","1939","05","18.9","","6.0","","12.5","","30.0","","-2.8","","56.9","","0.0","","56.9","","","",,"",,""
"1939-06","1939","06","23.6","","11.4","","17.5","","30.0","","5.6","","91.7","","0.0","","91.7","","","",,"",,""
"1939-07","1939","07","26.3","","13.7","","20.0","","33.9","","7.2","","160.5","","0.0","","160.5","","","",,"",,""
"1939-08","1939","08","26.6","","14.1","","20.4","","30.6","","9.4","S","82.3","","0.0","","82.3","","","",,"",,""
"1939-09","1939","09","19.1","","7.7","","13.4","","32.8","","-1.1","","73.4","","0.0","","73.4","","","",,"",,""
"1939-10","1939","10","11.7","","1.6","","6.7","","21.1","S","-7.8","S","76.7","","0.0","T","76.7","","","",,"",,""
"1939-11","1939","11","3.3","","-5.6","","-1.2","","12.2","","-13.3","","16.5","","2.0","","18.5","","","",,"",,""
"1939-12","1939","12","-3.8","","-10.0","","-6.9","","7.2","","-23.3","S","43.9","","36.3","","80.3","","","",,"",,""
"1940-01","1940","01","-10.4","","-19.1","","-14.8","","1.7","S","-28.3","S","8.6","","26.2","","34.8","","","",,"",,""
"1940-02","1940","02","-5.2","","-16.0","","-10.6","","3.3","","-27.2","","0.0","","43.9","","43.9","","","",,"",,""
"1940-03","1940","03","-2.3","","-11.2","","-6.8","","7.2","","-23.3","","3.6","","73.2","","76.7","","","",,"",,""
"1940-04","1940","04","7.1","","-2.1","","2.5","","22.8","","-10.0","","54.6","","10.2","","64.8","","","",,"",,""
"1940-05","1940","05","18.6","","7.1","","12.9","","26.7","","-2.2","","108.5","","0.0","","108.5","","","",,"",,""
"1940-06","1940","06","22.2","","11.2","","16.7","","30.0","","1.7","","64.5","","0.0","","64.5","","","",,"",,""
"1940-07","1940","07","26.2","","13.3","","19.8","","31.1","","4.4","","71.6","","0.0","","71.6","","","",,"",,""
"1940-08","1940","08","25.8","","12.5","","19.2","","32.2","","3.3","S","35.1","","0.0","","35.1","","","",,"",,""
"1940-09","1940","09","20.6","","8.6","","14.6","","25.6","","0.0","","29.2","","0.0","","29.2","","","",,"",,""
"1940-10","1940","10","11.8","","0.5","","6.2","","22.2","","-8.3","","41.1","","0.0","","41.1","","","",,"",,""
"1940-11","1940","11","3.1","","-4.2","","-0.6","","15.6","","-23.3","","49.8","","47.0","","96.8","","","",,"",,""
"1940-12","1940","12","-3.5","","-13.1","","-8.3","","4.4","","-32.8","","83.1","","31.8","","114.8","","","",,"",,""
"1941-01","1941","01","-8.8","","-17.4","","-13.1","","1.7","S","-31.7","","3.6","","54.9","","58.4","","","M",,"",,""
"1941-02","1941","02","-5.5","","-14.8","","-10.2","","2.8","","-27.2","","3.6","","48.5","","52.1","","56","",,"",,""
"1941-03","1941","03","-1.2","","-12.6","","-6.9","","3.9","S","-24.4","","0.8","","32.5","","33.3","","15","",,"",,""
"1941-04","1941","04","14.8","","1.8","","8.3","","26.7","","-9.4","","19.6","","0.0","","19.6","","0","",,"",,""
"1941-05","1941","05","20.3","","6.0","","13.2","","31.1","","-1.7","","63.8","","0.0","","63.8","","0","",,"",,""
"1941-06","1941","06","26.8","","12.1","","19.5","","35.6","","4.4","","31.0","","0.0","","31.0","","0","",,"",,""
"1941-07","1941","07","27.9","","14.7","","21.3","","35.0","","8.3","S","71.4","","0.0","","71.4","","0","",,"",,""
"1941-08","1941","08","23.9","","11.3","","17.6","","32.8","","3.3","","66.5","","0.0","","66.5","","0","",,"",,""
"1941-09","1941","09","21.7","","8.1","","14.9","","30.6","S","-2.2","","32.0","","0.0","","32.0","","0","",,"",,""
"1941-10","1941","10","12.2","","2.6","","7.4","","26.7","","-7.2","","141.7","","0.0","","141.7","","0","",,"",,""
"1941-11","1941","11","4.8","","-2.3","","1.3","","18.3","","-12.2","","76.5","","4.6","","81.0","","0","",,"",,""
"1941-12","1941","12","-3.1","","-11.3","","-7.2","","11.7","","-26.1","","54.9","","49.0","","103.9","","0","T",,"",,""
"1942-01","1942","01","-5.6","","-15.7","","-10.7","","4.4","S","-29.4","","32.3","","24.9","","57.2","","8","",,"",,""
"1942-02","1942","02","-6.1","","-13.9","","-10.0","","4.4","","-26.7","","8.1","","36.1","","44.2","","25","",,"",,""
"1942-03","1942","03","3.3","","-3.6","","-0.2","","10.0","","-11.7","","44.5","","23.1","","67.6","","0","",,"",,""
"1942-04","1942","04","13.5","","2.0","","7.8","","29.4","","-2.2","S","28.4","","8.9","","37.3","","0","",,"",,""
"1942-05","1942","05","19.3","","8.6","","14.0","","28.9","","-0.6","","71.6","","0.0","","71.6","","0","",,"",,""
"1942-06","1942","06","24.4","","12.0","","18.2","","32.2","","6.7","S","50.5","","0.0","","50.5","","0","",,"",,""
"1942-07","1942","07","25.8","","13.8","","19.8","","33.3","","3.3","","58.7","","0.0","","58.7","","0","",,"",,""
"1942-08","1942","08","24.8","","12.5","","18.7","","31.1","","1.7","","73.2","","0.0","","73.2","","0","",,"",,""
"1942-09","1942","09","20.1","","8.3","","14.2","","30.0","","-2.2","","166.1","","0.0","","166.1","","0","",,"",,""
"1942-10","1942","10","14.3","","2.7","","8.5","","21.1","","-3.3","","60.2","","0.0","T","60.2","","0","",,"",,""
"1942-11","1942","11","4.6","","-3.6","","0.5","","14.4","S","-12.2","","42.2","","22.1","","64.3","","","M",,"",,""
"1942-12","1942","12","-6.7","","-14.9","","-10.8","","2.8","","-36.7","","23.6","","98.6","","122.2","","61","",,"",,""
"1943-01","1943","01","-10.2","","-20.4","","-15.3","","1.7","","-31.7","S","0.0","T","48.3","","48.3","","","M",,"",,""
"1943-02","1943","02","-4.6","","-15.2","","-9.9","","5.6","","-37.8","","20.3","","48.8","","69.1","","53","",,"",,""
"1943-03","1943","03","-1.2","","-11.2","","-6.2","","6.1","S","-28.9","","62.7","","45.5","","108.2","","","M",,"",,""
"1943-04","1943","04","5.8","","-3.5","","1.2","","20.0","","-15.6","","27.9","","33.0","","61.0","","0","",,"",,""
"1943-05","1943","05","17.6","","6.4","","12.0","","24.4","","-3.9","","117.1","","0.0","","117.1","","0","",,"",,""
"1943-06","1943","06","24.2","","13.2","","18.7","","31.7","","5.6","S","145.0","","0.0","","145.0","","0","",,"",,""
"1943-07","1943","07","26.8","","14.5","","20.7","","32.2","S","8.3","","55.9","","0.0","","55.9","","0","",,"",,""
"1943-08","1943","08","23.8","","12.9","","18.4","","31.7","","7.2","","229.9","","0.0","","229.9","","0","",,"",,""
"1943-09","1943","09","18.2","","7.3","","12.8","","27.2","","-2.8","","42.7","","0.0","","42.7","","0","",,"",,""
"1943-10","1943","10","13.3","","3.4","","8.4","","22.8","","-5.0","","110.2","","0.0","","110.2","","0","",,"",,""
"1943-11","1943","11","4.2","","-2.9","","0.7","","12.8","","-13.9","","39.6","","10.2","","49.8","","","M",,"",,""
"1943-12","1943","12","-5.2","","-15.2","","-10.2","","5.0","","-31.7","","2.8","","39.4","","42.2","","","M",,"",,""
"1944-01","1944","01","-4.2","","-12.6","","-8.4","","4.4","","-26.7","","5.8","","25.4","","31.2","","","M",,"",,""
"1944-02","1944","02","-5.4","","-16.0","","-10.7","","3.3","S","-30.6","S","8.1","","29.0","","37.1","","","M",,"",,""
"1944-03","1944","03","-1.3","","-10.3","","-5.8","","13.3","","-23.3","","11.4","","40.4","","51.8","","","M",,"",,""
"1944-04","1944","04","8.5","","-2.2","","3.2","","21.7","","-8.3","","53.8","","18.5","","72.4","","0","",,"",,""
"1944-05","1944","05","23.0","","8.6","","15.8","","32.2","","-2.2","","31.5","","0.0","","31.5","","0","",,"",,""
"1944-06","1944","06","24.2","","12.3","","18.3","","35.0","","3.9","","58.2","","0.0","","58.2","","0","",,"",,""
"1944-07","1944","07","28.2","","14.7","","21.5","","34.4","","6.1","","61.0","","0.0","","61.0","","0","",,"",,""
"1944-08","1944","08","28.8","","13.8","","21.3","","37.8","","5.6","S","26.7","","0.0","","26.7","","0","",,"",,""
